strut_id,midpoint_surface_gap_mm,x0_json,y0_json,z0_json,x1_json,y1_json,z1_json,x0_stl_mm,y0_stl_mm,z0_stl_mm,x1_stl_mm,y1_stl_mm,z1_stl_mm
11880,0.205894,14.000,8.000,0.000,15.000,7.000,0.000,11.400,-2.280,-20.520,13.680,-4.560,-20.520
11881,0.202597,16.000,8.000,0.000,15.000,7.000,0.000,15.960,-2.280,-20.520,13.680,-4.560,-20.520
11882,0.205285,16.000,6.000,0.000,15.000,7.000,0.000,15.960,-6.840,-20.520,13.680,-4.560,-20.520
11883,0.203409,14.000,6.000,0.000,15.000,7.000,0.000,11.400,-6.840,-20.520,13.680,-4.560,-20.520
11886,0.203325,16.000,7.000,1.000,15.000,7.000,0.000,15.960,-4.560,-18.240,13.680,-4.560,-20.520
11889,0.207180,14.000,7.000,1.000,15.000,7.000,0.000,11.400,-4.560,-18.240,13.680,-4.560,-20.520
11894,0.210991,15.000,6.000,1.000,15.000,7.000,0.000,13.680,-6.840,-18.240,13.680,-4.560,-20.520
11895,0.209425,15.000,8.000,1.000,15.000,7.000,0.000,13.680,-2.280,-18.240,13.680,-4.560,-20.520
11898,0.206229,12.000,8.000,0.000,13.000,8.000,1.000,6.840,-2.280,-20.520,9.120,-2.280,-18.240
11899,0.204611,14.000,8.000,0.000,13.000,8.000,1.000,11.400,-2.280,-20.520,9.120,-2.280,-18.240
11901,0.206566,14.000,8.000,0.000,14.000,7.000,1.000,11.400,-2.280,-20.520,11.400,-4.560,-18.240
11902,0.207172,14.000,6.000,0.000,14.000,7.000,1.000,11.400,-6.840,-20.520,11.400,-4.560,-18.240
11908,0.205319,12.000,8.000,0.000,13.000,7.000,0.000,6.840,-2.280,-20.520,9.120,-4.560,-20.520
11909,0.202797,14.000,8.000,0.000,13.000,7.000,0.000,11.400,-2.280,-20.520,9.120,-4.560,-20.520
11910,0.207819,14.000,6.000,0.000,13.000,7.000,0.000,11.400,-6.840,-20.520,9.120,-4.560,-20.520
11911,0.202254,12.000,6.000,0.000,13.000,7.000,0.000,6.840,-6.840,-20.520,9.120,-4.560,-20.520
11914,0.201635,14.000,7.000,1.000,13.000,7.000,0.000,11.400,-4.560,-18.240,9.120,-4.560,-20.520
11917,0.204179,12.000,7.000,1.000,13.000,7.000,0.000,6.840,-4.560,-18.240,9.120,-4.560,-20.520
11922,0.206111,13.000,6.000,1.000,13.000,7.000,0.000,9.120,-6.840,-18.240,9.120,-4.560,-20.520
11923,0.208408,13.000,8.000,1.000,13.000,7.000,0.000,9.120,-2.280,-18.240,9.120,-4.560,-20.520
11926,0.202248,10.000,8.000,0.000,11.000,8.000,1.000,2.280,-2.280,-20.520,4.560,-2.280,-18.240
11927,0.202369,12.000,8.000,0.000,11.000,8.000,1.000,6.840,-2.280,-20.520,4.560,-2.280,-18.240
11929,0.208279,12.000,8.000,0.000,12.000,7.000,1.000,6.840,-2.280,-20.520,6.840,-4.560,-18.240
11930,0.205409,12.000,6.000,0.000,12.000,7.000,1.000,6.840,-6.840,-20.520,6.840,-4.560,-18.240
11936,0.195703,10.000,8.000,0.000,11.000,7.000,0.000,2.280,-2.280,-20.520,4.560,-4.560,-20.520
11937,0.207353,12.000,8.000,0.000,11.000,7.000,0.000,6.840,-2.280,-20.520,4.560,-4.560,-20.520
11938,0.199249,12.000,6.000,0.000,11.000,7.000,0.000,6.840,-6.840,-20.520,4.560,-4.560,-20.520
11939,0.204949,10.000,6.000,0.000,11.000,7.000,0.000,2.280,-6.840,-20.520,4.560,-4.560,-20.520
11942,0.201435,12.000,7.000,1.000,11.000,7.000,0.000,6.840,-4.560,-18.240,4.560,-4.560,-20.520
11945,0.198431,10.000,7.000,1.000,11.000,7.000,0.000,2.280,-4.560,-18.240,4.560,-4.560,-20.520
11950,0.208401,11.000,6.000,1.000,11.000,7.000,0.000,4.560,-6.840,-18.240,4.560,-4.560,-20.520
11951,0.209107,11.000,8.000,1.000,11.000,7.000,0.000,4.560,-2.280,-18.240,4.560,-4.560,-20.520
11954,0.199723,8.000,8.000,0.000,9.000,8.000,1.000,-2.280,-2.280,-20.520,0.000,-2.280,-18.240
11955,0.202697,10.000,8.000,0.000,9.000,8.000,1.000,2.280,-2.280,-20.520,0.000,-2.280,-18.240
11957,0.198385,10.000,8.000,0.000,10.000,7.000,1.000,2.280,-2.280,-20.520,2.280,-4.560,-18.240
11958,0.210386,10.000,6.000,0.000,10.000,7.000,1.000,2.280,-6.840,-20.520,2.280,-4.560,-18.240
11963,1.184145,8.000,6.000,2.000,9.000,7.000,2.000,-2.280,-6.840,-15.960,0.000,-4.560,-15.960
11964,0.202650,8.000,8.000,0.000,9.000,7.000,0.000,-2.280,-2.280,-20.520,0.000,-4.560,-20.520
11965,0.208266,10.000,8.000,0.000,9.000,7.000,0.000,2.280,-2.280,-20.520,0.000,-4.560,-20.520
11966,0.201155,10.000,6.000,0.000,9.000,7.000,0.000,2.280,-6.840,-20.520,0.000,-4.560,-20.520
11967,0.205425,8.000,6.000,0.000,9.000,7.000,0.000,-2.280,-6.840,-20.520,0.000,-4.560,-20.520
11970,0.202508,10.000,7.000,1.000,9.000,7.000,0.000,2.280,-4.560,-18.240,0.000,-4.560,-20.520
11973,0.201672,8.000,7.000,1.000,9.000,7.000,0.000,-2.280,-4.560,-18.240,0.000,-4.560,-20.520
11978,0.206008,9.000,6.000,1.000,9.000,7.000,0.000,0.000,-6.840,-18.240,0.000,-4.560,-20.520
11979,0.201292,9.000,8.000,1.000,9.000,7.000,0.000,0.000,-2.280,-18.240,0.000,-4.560,-20.520
11982,0.202244,6.000,8.000,0.000,7.000,8.000,1.000,-6.840,-2.280,-20.520,-4.560,-2.280,-18.240
11983,0.204957,8.000,8.000,0.000,7.000,8.000,1.000,-2.280,-2.280,-20.520,-4.560,-2.280,-18.240
11984,1.180886,8.000,8.000,2.000,8.000,7.000,1.000,-2.280,-2.280,-15.960,-2.280,-4.560,-18.240
11985,0.206943,8.000,8.000,0.000,8.000,7.000,1.000,-2.280,-2.280,-20.520,-2.280,-4.560,-18.240
11986,0.207988,8.000,6.000,0.000,8.000,7.000,1.000,-2.280,-6.840,-20.520,-2.280,-4.560,-18.240
11991,0.207923,6.000,6.000,2.000,7.000,7.000,2.000,-6.840,-6.840,-15.960,-4.560,-4.560,-15.960
11992,0.205075,6.000,8.000,0.000,7.000,7.000,0.000,-6.840,-2.280,-20.520,-4.560,-4.560,-20.520
11993,0.200091,8.000,8.000,0.000,7.000,7.000,0.000,-2.280,-2.280,-20.520,-4.560,-4.560,-20.520
11994,0.203939,8.000,6.000,0.000,7.000,7.000,0.000,-2.280,-6.840,-20.520,-4.560,-4.560,-20.520
11995,0.202210,6.000,6.000,0.000,7.000,7.000,0.000,-6.840,-6.840,-20.520,-4.560,-4.560,-20.520
11998,0.198084,8.000,7.000,1.000,7.000,7.000,0.000,-2.280,-4.560,-18.240,-4.560,-4.560,-20.520
12001,0.207286,6.000,7.000,1.000,7.000,7.000,0.000,-6.840,-4.560,-18.240,-4.560,-4.560,-20.520
12006,0.199920,7.000,6.000,1.000,7.000,7.000,0.000,-4.560,-6.840,-18.240,-4.560,-4.560,-20.520
12007,0.207993,7.000,8.000,1.000,7.000,7.000,0.000,-4.560,-2.280,-18.240,-4.560,-4.560,-20.520
12009,1.185183,4.000,8.000,2.000,5.000,8.000,1.000,-11.400,-2.280,-15.960,-9.120,-2.280,-18.240
12010,0.209698,4.000,8.000,0.000,5.000,8.000,1.000,-11.400,-2.280,-20.520,-9.120,-2.280,-18.240
12011,0.201899,6.000,8.000,0.000,5.000,8.000,1.000,-6.840,-2.280,-20.520,-9.120,-2.280,-18.240
12013,0.200337,6.000,8.000,0.000,6.000,7.000,1.000,-6.840,-2.280,-20.520,-6.840,-4.560,-18.240
12014,0.202969,6.000,6.000,0.000,6.000,7.000,1.000,-6.840,-6.840,-20.520,-6.840,-4.560,-18.240
12017,1.180987,4.000,8.000,2.000,5.000,7.000,2.000,-11.400,-2.280,-15.960,-9.120,-4.560,-15.960
12020,0.202373,4.000,8.000,0.000,5.000,7.000,0.000,-11.400,-2.280,-20.520,-9.120,-4.560,-20.520
12021,0.199314,6.000,8.000,0.000,5.000,7.000,0.000,-6.840,-2.280,-20.520,-9.120,-4.560,-20.520
12022,0.203702,6.000,6.000,0.000,5.000,7.000,0.000,-6.840,-6.840,-20.520,-9.120,-4.560,-20.520
12023,0.210356,4.000,6.000,0.000,5.000,7.000,0.000,-11.400,-6.840,-20.520,-9.120,-4.560,-20.520
12026,0.202388,6.000,7.000,1.000,5.000,7.000,0.000,-6.840,-4.560,-18.240,-9.120,-4.560,-20.520
12029,0.203826,4.000,7.000,1.000,5.000,7.000,0.000,-11.400,-4.560,-18.240,-9.120,-4.560,-20.520
12034,0.207565,5.000,6.000,1.000,5.000,7.000,0.000,-9.120,-6.840,-18.240,-9.120,-4.560,-20.520
12035,0.202749,5.000,8.000,1.000,5.000,7.000,0.000,-9.120,-2.280,-18.240,-9.120,-4.560,-20.520
12036,1.184112,4.000,8.000,2.000,3.000,8.000,1.000,-11.400,-2.280,-15.960,-13.680,-2.280,-18.240
12038,0.200685,2.000,8.000,0.000,3.000,8.000,1.000,-15.960,-2.280,-20.520,-13.680,-2.280,-18.240
12039,0.208682,4.000,8.000,0.000,3.000,8.000,1.000,-11.400,-2.280,-20.520,-13.680,-2.280,-18.240
12040,1.185716,4.000,8.000,2.000,4.000,7.000,1.000,-11.400,-2.280,-15.960,-11.400,-4.560,-18.240
12041,0.200072,4.000,8.000,0.000,4.000,7.000,1.000,-11.400,-2.280,-20.520,-11.400,-4.560,-18.240
12042,0.198553,4.000,6.000,0.000,4.000,7.000,1.000,-11.400,-6.840,-20.520,-11.400,-4.560,-18.240
12044,1.189279,4.000,8.000,2.000,3.000,7.000,2.000,-11.400,-2.280,-15.960,-13.680,-4.560,-15.960
12048,0.201985,2.000,8.000,0.000,3.000,7.000,0.000,-15.960,-2.280,-20.520,-13.680,-4.560,-20.520
12049,0.198913,4.000,8.000,0.000,3.000,7.000,0.000,-11.400,-2.280,-20.520,-13.680,-4.560,-20.520
12050,0.202711,4.000,6.000,0.000,3.000,7.000,0.000,-11.400,-6.840,-20.520,-13.680,-4.560,-20.520
12051,0.198236,2.000,6.000,0.000,3.000,7.000,0.000,-15.960,-6.840,-20.520,-13.680,-4.560,-20.520
12054,0.204702,4.000,7.000,1.000,3.000,7.000,0.000,-11.400,-4.560,-18.240,-13.680,-4.560,-20.520
12057,0.204013,2.000,7.000,1.000,3.000,7.000,0.000,-15.960,-4.560,-18.240,-13.680,-4.560,-20.520
12062,0.191197,3.000,6.000,1.000,3.000,7.000,0.000,-13.680,-6.840,-18.240,-13.680,-4.560,-20.520
12063,0.204472,3.000,8.000,1.000,3.000,7.000,0.000,-13.680,-2.280,-18.240,-13.680,-4.560,-20.520
12066,0.202759,0.000,8.000,0.000,1.000,8.000,1.000,-20.520,-2.280,-20.520,-18.240,-2.280,-18.240
12067,0.205075,2.000,8.000,0.000,1.000,8.000,1.000,-15.960,-2.280,-20.520,-18.240,-2.280,-18.240
12069,0.210375,2.000,8.000,0.000,2.000,7.000,1.000,-15.960,-2.280,-20.520,-15.960,-4.560,-18.240
12070,0.209378,2.000,6.000,0.000,2.000,7.000,1.000,-15.960,-6.840,-20.520,-15.960,-4.560,-18.240
12073,0.203610,0.000,8.000,0.000,0.000,7.000,1.000,-20.520,-2.280,-20.520,-20.520,-4.560,-18.240
12075,0.209519,0.000,6.000,0.000,0.000,7.000,1.000,-20.520,-6.840,-20.520,-20.520,-4.560,-18.240
12080,0.200872,0.000,8.000,0.000,1.000,7.000,0.000,-20.520,-2.280,-20.520,-18.240,-4.560,-20.520
12081,0.202354,2.000,8.000,0.000,1.000,7.000,0.000,-15.960,-2.280,-20.520,-18.240,-4.560,-20.520
12082,0.201226,2.000,6.000,0.000,1.000,7.000,0.000,-15.960,-6.840,-20.520,-18.240,-4.560,-20.520
12083,0.201926,0.000,6.000,0.000,1.000,7.000,0.000,-20.520,-6.840,-20.520,-18.240,-4.560,-20.520
12086,0.205044,2.000,7.000,1.000,1.000,7.000,0.000,-15.960,-4.560,-18.240,-18.240,-4.560,-20.520
12089,0.202025,0.000,7.000,1.000,1.000,7.000,0.000,-20.520,-4.560,-18.240,-18.240,-4.560,-20.520
12094,0.208047,1.000,6.000,1.000,1.000,7.000,0.000,-18.240,-6.840,-18.240,-18.240,-4.560,-20.520
12095,0.209611,1.000,8.000,1.000,1.000,7.000,0.000,-18.240,-2.280,-18.240,-18.240,-4.560,-20.520
12156,0.204706,13.000,4.000,17.000,14.000,5.000,17.000,9.120,-11.400,18.240,11.400,-9.120,18.240
12281,1.186084,2.000,5.000,17.000,3.000,5.000,16.000,-15.960,-9.120,18.240,-13.680,-9.120,15.960
12286,1.187474,3.000,4.000,17.000,3.000,5.000,16.000,-13.680,-11.400,18.240,-13.680,-9.120,15.960
12328,0.199250,17.000,4.000,15.000,18.000,5.000,15.000,18.240,-11.400,13.680,20.520,-9.120,13.680
12352,0.197377,15.000,4.000,15.000,16.000,5.000,15.000,13.680,-11.400,13.680,15.960,-9.120,13.680
12399,0.203277,10.000,4.000,16.000,11.000,5.000,16.000,2.280,-11.400,15.960,4.560,-9.120,15.960
12488,1.185000,4.000,6.000,16.000,4.000,5.000,15.000,-11.400,-6.840,15.960,-11.400,-9.120,13.680
12497,0.199895,4.000,5.000,15.000,3.000,6.000,15.000,-11.400,-9.120,13.680,-13.680,-6.840,13.680
12569,0.206597,14.000,6.000,14.000,15.000,5.000,14.000,11.400,-6.840,11.400,13.680,-9.120,11.400
12578,0.203671,14.000,5.000,13.000,15.000,4.000,13.000,11.400,-9.120,9.120,13.680,-11.400,9.120
12619,1.188284,10.000,4.000,14.000,11.000,5.000,14.000,2.280,-11.400,11.400,4.560,-9.120,11.400
12639,1.187200,10.000,4.000,14.000,10.000,5.000,13.000,2.280,-11.400,11.400,2.280,-9.120,9.120
12709,1.183351,4.000,6.000,12.000,4.000,5.000,13.000,-11.400,-6.840,6.840,-11.400,-9.120,9.120
12742,0.208307,2.000,4.000,14.000,1.000,5.000,14.000,-15.960,-11.400,11.400,-18.240,-9.120,11.400
12960,0.204601,2.000,6.000,12.000,1.000,5.000,12.000,-15.960,-6.840,6.840,-18.240,-9.120,6.840
12984,0.207142,18.000,6.000,10.000,17.000,5.000,10.000,20.520,-6.840,2.280,18.240,-9.120,2.280
13016,0.203031,14.000,5.000,9.000,15.000,6.000,9.000,11.400,-9.120,0.000,13.680,-6.840,0.000
13061,1.183618,12.000,5.000,9.000,11.000,6.000,9.000,6.840,-9.120,0.000,4.560,-6.840,0.000
13107,0.203323,6.000,4.000,10.000,7.000,5.000,10.000,-6.840,-11.400,2.280,-4.560,-9.120,2.280
13232,1.186485,15.000,4.000,7.000,16.000,5.000,7.000,13.680,-11.400,-4.560,15.960,-9.120,-4.560
13345,1.181645,6.000,6.000,6.000,6.000,5.000,7.000,-6.840,-6.840,-6.840,-6.840,-9.120,-4.560
13449,0.204087,14.000,6.000,6.000,15.000,5.000,6.000,11.400,-6.840,-6.840,13.680,-9.120,-6.840
13452,1.178947,15.000,4.000,5.000,16.000,5.000,5.000,13.680,-11.400,-9.120,15.960,-9.120,-9.120
13638,1.187850,16.000,6.000,2.000,17.000,6.000,3.000,15.960,-6.840,-15.960,18.240,-6.840,-13.680
13644,0.204381,18.000,6.000,4.000,17.000,5.000,4.000,20.520,-6.840,-11.400,18.240,-9.120,-11.400
13663,1.186667,16.000,6.000,2.000,15.000,6.000,3.000,15.960,-6.840,-15.960,13.680,-6.840,-13.680
13665,1.186933,16.000,6.000,2.000,16.000,5.000,3.000,15.960,-6.840,-15.960,15.960,-9.120,-13.680
13857,1.190641,16.000,6.000,2.000,17.000,6.000,1.000,15.960,-6.840,-15.960,18.240,-6.840,-18.240
13858,0.202308,16.000,6.000,0.000,17.000,6.000,1.000,15.960,-6.840,-20.520,18.240,-6.840,-18.240
13859,0.205631,18.000,6.000,0.000,17.000,6.000,1.000,20.520,-6.840,-20.520,18.240,-6.840,-18.240
13861,0.205010,18.000,6.000,0.000,18.000,5.000,1.000,20.520,-6.840,-20.520,20.520,-9.120,-18.240
13862,0.210121,18.000,4.000,0.000,18.000,5.000,1.000,20.520,-11.400,-20.520,20.520,-9.120,-18.240
13865,1.186610,16.000,6.000,2.000,17.000,5.000,2.000,15.960,-6.840,-15.960,18.240,-9.120,-15.960
13868,0.206758,16.000,6.000,0.000,17.000,5.000,0.000,15.960,-6.840,-20.520,18.240,-9.120,-20.520
13869,0.199167,18.000,6.000,0.000,17.000,5.000,0.000,20.520,-6.840,-20.520,18.240,-9.120,-20.520
13870,0.203846,18.000,4.000,0.000,17.000,5.000,0.000,20.520,-11.400,-20.520,18.240,-9.120,-20.520
13871,0.198679,16.000,4.000,0.000,17.000,5.000,0.000,15.960,-11.400,-20.520,18.240,-9.120,-20.520
13874,0.200755,18.000,5.000,1.000,17.000,5.000,0.000,20.520,-9.120,-18.240,18.240,-9.120,-20.520
13877,0.206564,16.000,5.000,1.000,17.000,5.000,0.000,15.960,-9.120,-18.240,18.240,-9.120,-20.520
13882,0.210258,17.000,4.000,1.000,17.000,5.000,0.000,18.240,-11.400,-18.240,18.240,-9.120,-20.520
13883,0.207237,17.000,6.000,1.000,17.000,5.000,0.000,18.240,-6.840,-18.240,18.240,-9.120,-20.520
13884,1.183899,16.000,6.000,2.000,15.000,6.000,1.000,15.960,-6.840,-15.960,13.680,-6.840,-18.240
13886,0.205388,14.000,6.000,0.000,15.000,6.000,1.000,11.400,-6.840,-20.520,13.680,-6.840,-18.240
13887,0.201473,16.000,6.000,0.000,15.000,6.000,1.000,15.960,-6.840,-20.520,13.680,-6.840,-18.240
13888,1.191468,16.000,6.000,2.000,16.000,5.000,1.000,15.960,-6.840,-15.960,15.960,-9.120,-18.240
13889,0.207330,16.000,6.000,0.000,16.000,5.000,1.000,15.960,-6.840,-20.520,15.960,-9.120,-18.240
13890,0.208478,16.000,4.000,0.000,16.000,5.000,1.000,15.960,-11.400,-20.520,15.960,-9.120,-18.240
13892,1.186844,16.000,6.000,2.000,15.000,5.000,2.000,15.960,-6.840,-15.960,13.680,-9.120,-15.960
13896,0.208386,14.000,6.000,0.000,15.000,5.000,0.000,11.400,-6.840,-20.520,13.680,-9.120,-20.520
13897,0.202789,16.000,6.000,0.000,15.000,5.000,0.000,15.960,-6.840,-20.520,13.680,-9.120,-20.520
13898,0.202728,16.000,4.000,0.000,15.000,5.000,0.000,15.960,-11.400,-20.520,13.680,-9.120,-20.520
13899,0.202354,14.000,4.000,0.000,15.000,5.000,0.000,11.400,-11.400,-20.520,13.680,-9.120,-20.520
13902,0.201115,16.000,5.000,1.000,15.000,5.000,0.000,15.960,-9.120,-18.240,13.680,-9.120,-20.520
13905,0.204562,14.000,5.000,1.000,15.000,5.000,0.000,11.400,-9.120,-18.240,13.680,-9.120,-20.520
13910,0.204996,15.000,4.000,1.000,15.000,5.000,0.000,13.680,-11.400,-18.240,13.680,-9.120,-20.520
13911,0.211335,15.000,6.000,1.000,15.000,5.000,0.000,13.680,-6.840,-18.240,13.680,-9.120,-20.520
13914,0.201289,12.000,6.000,0.000,13.000,6.000,1.000,6.840,-6.840,-20.520,9.120,-6.840,-18.240
13915,0.208752,14.000,6.000,0.000,13.000,6.000,1.000,11.400,-6.840,-20.520,9.120,-6.840,-18.240
13917,0.212498,14.000,6.000,0.000,14.000,5.000,1.000,11.400,-6.840,-20.520,11.400,-9.120,-18.240
13918,0.205018,14.000,4.000,0.000,14.000,5.000,1.000,11.400,-11.400,-20.520,11.400,-9.120,-18.240
13921,0.204797,12.000,6.000,2.000,13.000,5.000,2.000,6.840,-6.840,-15.960,9.120,-9.120,-15.960
13924,0.197291,12.000,6.000,0.000,13.000,5.000,0.000,6.840,-6.840,-20.520,9.120,-9.120,-20.520
13925,0.202816,14.000,6.000,0.000,13.000,5.000,0.000,11.400,-6.840,-20.520,9.120,-9.120,-20.520
13926,0.199405,14.000,4.000,0.000,13.000,5.000,0.000,11.400,-11.400,-20.520,9.120,-9.120,-20.520
13927,0.203492,12.000,4.000,0.000,13.000,5.000,0.000,6.840,-11.400,-20.520,9.120,-9.120,-20.520
13930,0.201864,14.000,5.000,1.000,13.000,5.000,0.000,11.400,-9.120,-18.240,9.120,-9.120,-20.520
13933,0.202959,12.000,5.000,1.000,13.000,5.000,0.000,6.840,-9.120,-18.240,9.120,-9.120,-20.520
13938,0.208382,13.000,4.000,1.000,13.000,5.000,0.000,9.120,-11.400,-18.240,9.120,-9.120,-20.520
13939,0.205395,13.000,6.000,1.000,13.000,5.000,0.000,9.120,-6.840,-18.240,9.120,-9.120,-20.520
13942,0.211094,10.000,6.000,0.000,11.000,6.000,1.000,2.280,-6.840,-20.520,4.560,-6.840,-18.240
13943,0.202917,12.000,6.000,0.000,11.000,6.000,1.000,6.840,-6.840,-20.520,4.560,-6.840,-18.240
13945,0.195095,12.000,6.000,0.000,12.000,5.000,1.000,6.840,-6.840,-20.520,6.840,-9.120,-18.240
13946,0.209890,12.000,4.000,0.000,12.000,5.000,1.000,6.840,-11.400,-20.520,6.840,-9.120,-18.240
13952,0.205157,10.000,6.000,0.000,11.000,5.000,0.000,2.280,-6.840,-20.520,4.560,-9.120,-20.520
13953,0.203641,12.000,6.000,0.000,11.000,5.000,0.000,6.840,-6.840,-20.520,4.560,-9.120,-20.520
13954,0.203848,12.000,4.000,0.000,11.000,5.000,0.000,6.840,-11.400,-20.520,4.560,-9.120,-20.520
13955,0.203207,10.000,4.000,0.000,11.000,5.000,0.000,2.280,-11.400,-20.520,4.560,-9.120,-20.520
13958,0.198915,12.000,5.000,1.000,11.000,5.000,0.000,6.840,-9.120,-18.240,4.560,-9.120,-20.520
13961,0.204911,10.000,5.000,1.000,11.000,5.000,0.000,2.280,-9.120,-18.240,4.560,-9.120,-20.520
13966,0.194172,11.000,4.000,1.000,11.000,5.000,0.000,4.560,-11.400,-18.240,4.560,-9.120,-20.520
13967,0.208845,11.000,6.000,1.000,11.000,5.000,0.000,4.560,-6.840,-18.240,4.560,-9.120,-20.520
13970,0.209569,8.000,6.000,0.000,9.000,6.000,1.000,-2.280,-6.840,-20.520,0.000,-6.840,-18.240
13971,0.207929,10.000,6.000,0.000,9.000,6.000,1.000,2.280,-6.840,-20.520,0.000,-6.840,-18.240
13973,0.202614,10.000,6.000,0.000,10.000,5.000,1.000,2.280,-6.840,-20.520,2.280,-9.120,-18.240
13974,0.205879,10.000,4.000,0.000,10.000,5.000,1.000,2.280,-11.400,-20.520,2.280,-9.120,-18.240
13980,0.207797,8.000,6.000,0.000,9.000,5.000,0.000,-2.280,-6.840,-20.520,0.000,-9.120,-20.520
13981,0.205945,10.000,6.000,0.000,9.000,5.000,0.000,2.280,-6.840,-20.520,0.000,-9.120,-20.520
13982,0.205509,10.000,4.000,0.000,9.000,5.000,0.000,2.280,-11.400,-20.520,0.000,-9.120,-20.520
13983,0.206106,8.000,4.000,0.000,9.000,5.000,0.000,-2.280,-11.400,-20.520,0.000,-9.120,-20.520
13986,0.207711,10.000,5.000,1.000,9.000,5.000,0.000,2.280,-9.120,-18.240,0.000,-9.120,-20.520
13989,0.203687,8.000,5.000,1.000,9.000,5.000,0.000,-2.280,-9.120,-18.240,0.000,-9.120,-20.520
13994,0.207075,9.000,4.000,1.000,9.000,5.000,0.000,0.000,-11.400,-18.240,0.000,-9.120,-20.520
13995,0.203677,9.000,6.000,1.000,9.000,5.000,0.000,0.000,-6.840,-18.240,0.000,-9.120,-20.520
13998,0.198976,6.000,6.000,0.000,7.000,6.000,1.000,-6.840,-6.840,-20.520,-4.560,-6.840,-18.240
13999,0.204606,8.000,6.000,0.000,7.000,6.000,1.000,-2.280,-6.840,-20.520,-4.560,-6.840,-18.240
14001,0.207533,8.000,6.000,0.000,8.000,5.000,1.000,-2.280,-6.840,-20.520,-2.280,-9.120,-18.240
14002,0.207386,8.000,4.000,0.000,8.000,5.000,1.000,-2.280,-11.400,-20.520,-2.280,-9.120,-18.240
14008,0.200908,6.000,6.000,0.000,7.000,5.000,0.000,-6.840,-6.840,-20.520,-4.560,-9.120,-20.520
14009,0.201544,8.000,6.000,0.000,7.000,5.000,0.000,-2.280,-6.840,-20.520,-4.560,-9.120,-20.520
14010,0.201193,8.000,4.000,0.000,7.000,5.000,0.000,-2.280,-11.400,-20.520,-4.560,-9.120,-20.520
14011,0.208412,6.000,4.000,0.000,7.000,5.000,0.000,-6.840,-11.400,-20.520,-4.560,-9.120,-20.520
14014,0.206947,8.000,5.000,1.000,7.000,5.000,0.000,-2.280,-9.120,-18.240,-4.560,-9.120,-20.520
14017,0.206104,6.000,5.000,1.000,7.000,5.000,0.000,-6.840,-9.120,-18.240,-4.560,-9.120,-20.520
14022,0.207731,7.000,4.000,1.000,7.000,5.000,0.000,-4.560,-11.400,-18.240,-4.560,-9.120,-20.520
14023,0.206728,7.000,6.000,1.000,7.000,5.000,0.000,-4.560,-6.840,-18.240,-4.560,-9.120,-20.520
14026,0.191892,4.000,6.000,0.000,5.000,6.000,1.000,-11.400,-6.840,-20.520,-9.120,-6.840,-18.240
14027,0.195905,6.000,6.000,0.000,5.000,6.000,1.000,-6.840,-6.840,-20.520,-9.120,-6.840,-18.240
14029,0.207717,6.000,6.000,0.000,6.000,5.000,1.000,-6.840,-6.840,-20.520,-6.840,-9.120,-18.240
14030,0.207487,6.000,4.000,0.000,6.000,5.000,1.000,-6.840,-11.400,-20.520,-6.840,-9.120,-18.240
14036,0.201444,4.000,6.000,0.000,5.000,5.000,0.000,-11.400,-6.840,-20.520,-9.120,-9.120,-20.520
14037,0.199709,6.000,6.000,0.000,5.000,5.000,0.000,-6.840,-6.840,-20.520,-9.120,-9.120,-20.520
14038,0.203294,6.000,4.000,0.000,5.000,5.000,0.000,-6.840,-11.400,-20.520,-9.120,-9.120,-20.520
14039,0.200901,4.000,4.000,0.000,5.000,5.000,0.000,-11.400,-11.400,-20.520,-9.120,-9.120,-20.520
14042,0.207519,6.000,5.000,1.000,5.000,5.000,0.000,-6.840,-9.120,-18.240,-9.120,-9.120,-20.520
14045,0.206804,4.000,5.000,1.000,5.000,5.000,0.000,-11.400,-9.120,-18.240,-9.120,-9.120,-20.520
14050,0.208951,5.000,4.000,1.000,5.000,5.000,0.000,-9.120,-11.400,-18.240,-9.120,-9.120,-20.520
14051,0.209149,5.000,6.000,1.000,5.000,5.000,0.000,-9.120,-6.840,-18.240,-9.120,-9.120,-20.520
14054,0.201053,2.000,6.000,0.000,3.000,6.000,1.000,-15.960,-6.840,-20.520,-13.680,-6.840,-18.240
14055,0.203568,4.000,6.000,0.000,3.000,6.000,1.000,-11.400,-6.840,-20.520,-13.680,-6.840,-18.240
14057,0.204089,4.000,6.000,0.000,4.000,5.000,1.000,-11.400,-6.840,-20.520,-11.400,-9.120,-18.240
14058,0.211543,4.000,4.000,0.000,4.000,5.000,1.000,-11.400,-11.400,-20.520,-11.400,-9.120,-18.240
14064,0.200819,2.000,6.000,0.000,3.000,5.000,0.000,-15.960,-6.840,-20.520,-13.680,-9.120,-20.520
14065,0.209215,4.000,6.000,0.000,3.000,5.000,0.000,-11.400,-6.840,-20.520,-13.680,-9.120,-20.520
14066,0.200561,4.000,4.000,0.000,3.000,5.000,0.000,-11.400,-11.400,-20.520,-13.680,-9.120,-20.520
14067,0.208363,2.000,4.000,0.000,3.000,5.000,0.000,-15.960,-11.400,-20.520,-13.680,-9.120,-20.520
14070,0.202669,4.000,5.000,1.000,3.000,5.000,0.000,-11.400,-9.120,-18.240,-13.680,-9.120,-20.520
